Date,Receipt number,Receipt type,Category,SKU,Item,Variant,Modifiers applied,Quantity,Gross sales,Discounts,Net sales,Cost of goods,Gross profit,Taxes,POS,Store,Cashier name,Customer name,Customer contacts,Comment,Status
30/03/2026 12:26,3-1365,Sale,Hot Baps,10221,Penkey Hogs loaf with Egg,,,1.000,7.50,1.13,6.37,1.88,4.49,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
30/03/2026 10:53,3-1364,Sale,Hot Baps,10222,Bacon Bap,,Egg,1.000,7.00,0.00,7.00,1.50,5.50,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
30/03/2026 10:53,3-1364,Sale,Hot Drinks - Coffee,10248,Flat white,,,1.000,3.50,0.00,3.50,0.53,2.97,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
30/03/2026 10:53,3-1364,Sale,Drinks fridge,10128,Trip,,,1.000,2.20,0.00,2.20,0.66,1.54,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
30/03/2026 10:53,3-1364,Sale,Snacks,10025,Biscuits,,,1.000,1.00,0.00,1.00,0.30,0.70,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 15:38,3-1363,Sale,Hot Drinks - Coffee,10242,Americano,,,1.000,3.00,0.00,3.00,0.45,2.55,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 15:38,3-1363,Sale,Hot Drinks - Coffee,10244,Latte 10oz,,,1.000,3.80,0.00,3.80,0.57,3.23,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 15:38,3-1363,Sale,Bakes and Sweets,10237,Lemon crumble slice,,,1.000,3.80,0.00,3.80,1.22,2.58,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 15:36,3-1362,Sale,Sandwiches,10213,Ham & Branston Pickle,,Crisps,1.000,6.00,0.00,6.00,1.25,4.75,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 15:36,3-1362,Sale,Sandwiches,10214,"Ploughman’s - Ham, Cheese and sway chutney",,,1.000,6.00,0.00,6.00,1.50,4.50,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 15:36,3-1362,Sale,Hot Drinks - Tea,10258,Minty One Tea - 1 person,,,1.000,3.00,0.00,3.00,0.45,2.55,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 15:36,3-1362,Sale,Hot Drinks - Tea,10250,Tea - 1 person,,,1.000,3.00,0.00,3.00,0.45,2.55,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 14:33,3-1361,Sale,Drinks fridge,10008,Diet pepsi 330ml,,,1.000,1.50,0.00,1.50,0.45,1.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 14:30,3-1360,Sale,Sandwiches,10215,Houmous and Cucumber Salad,,,2.000,10.80,0.00,10.80,2.70,8.10,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 14:30,3-1360,Sale,Penkey Milkshakes,10275,Brownie m/s,,,1.000,5.80,0.00,5.80,2.03,3.77,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 14:30,3-1360,Sale,Hot Drinks - Coffee,10242,Americano,,,1.000,3.00,0.00,3.00,0.45,2.55,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 14:30,3-1360,Sale,Penkey Indulgence,10263,Hot Chocolate - Penkey mix,,,1.000,3.80,0.00,3.80,1.14,2.66,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 14:15,3-1359,Sale,Add-ons,10293,Bacon/Sausage,,,3.000,3.00,0.00,3.00,0.90,2.10,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 13:55,3-1358,Sale,Hot Drinks - Tea,10250,Tea - 1 person,,,1.000,3.00,0.00,3.00,0.45,2.55,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 13:55,3-1358,Sale,Hot Baps,10221,Penkey Hogs loaf with Egg,,,1.000,7.50,0.00,7.50,1.88,5.62,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 13:55,3-1358,Sale,Sandwiches,10215,Houmous and Cucumber Salad,,,1.000,5.40,0.00,5.40,1.35,4.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 13:55,3-1358,Sale,Snacks,10180,Sausage roll,,,1.000,4.50,0.00,4.50,1.35,3.15,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 13:55,3-1358,Sale,Hot Drinks - Coffee,10244,Latte 10oz,,,1.000,3.80,3.80,0.00,0.57,-0.57,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 13:55,3-1358,Sale,Fresh Lemonades,10273,Lemon and Mint,,,1.000,3.75,0.56,3.19,0.94,2.25,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 13:40,3-1357,Sale,Hot Drinks - Coffee,10242,Americano,,,2.000,6.00,0.00,6.00,0.90,5.10,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 13:40,3-1357,Sale,Hot Drinks - Tea,10250,Tea - 1 person,,,1.000,3.00,0.00,3.00,0.45,2.55,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 13:40,3-1357,Sale,Hot Baps,10222,Bacon Bap,,,1.000,6.00,0.00,6.00,1.50,4.50,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 13:40,3-1357,Sale,Toasties,10226,"Ham, Cheese & Tomato",,,1.000,6.50,0.00,6.50,1.63,4.87,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 13:23,3-1356,Sale,Toasties,10227,Sausage Loaf and Onion Chutney,,,1.000,6.50,0.00,6.50,1.63,4.87,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 12:18,3-1355,Sale,Drinks fridge,10007,Coke 330ml,,,1.000,1.50,0.00,1.50,0.45,1.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 12:18,3-1354,Sale,Penkey Indulgence,10264,Hot Brownie Chocolate with toasted marshmallows,,,1.000,5.00,0.00,5.00,1.50,3.50,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 12:18,3-1354,Sale,Fresh Lemonades,10270,Lemon,,,1.000,3.50,0.00,3.50,0.88,2.62,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 12:18,3-1354,Sale,,10002,Apple crumble,,,1.000,3.80,0.00,3.80,0.00,3.80,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 11:56,3-1353,Sale,Hot Baps,10222,Bacon Bap,,,2.000,12.00,0.00,12.00,3.00,9.00,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 11:56,3-1353,Sale,Iced Drinks - Coffee,10266,Iced Latte,,,1.000,4.20,0.00,4.20,0.63,3.57,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 11:56,3-1353,Sale,Hot Drinks - Coffee,10242,Americano,,,1.000,3.00,3.00,0.00,0.45,-0.45,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 11:43,3-1352,Sale,Hot Drinks - Coffee,10248,Flat white,,,1.000,3.50,0.00,3.50,0.53,2.97,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 11:33,3-1351,Sale,Hot Drinks - Coffee,10242,Americano,,Steamed milk,1.000,3.50,0.00,3.50,0.45,3.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 11:33,3-1351,Sale,Hot Drinks - Coffee,10244,Latte 10oz,,,1.000,3.80,0.00,3.80,0.57,3.23,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 11:33,3-1351,Sale,Penkey Indulgence,10263,Hot Chocolate - Penkey mix,,,1.000,3.80,0.00,3.80,1.14,2.66,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 11:07,3-1350,Sale,Hot Drinks - Coffee,10244,Latte 10oz,,,2.000,7.60,0.00,7.60,1.14,6.46,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 11:07,3-1350,Sale,Hot Drinks - Coffee,10248,Flat white,,,3.000,10.50,0.00,10.50,1.59,8.91,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 09:21,3-1349,Sale,Drinks fridge,10009,Rio,,,2.000,3.00,0.00,3.00,0.90,2.10,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 09:21,3-1349,Sale,Drinks fridge,10022,Pepsi max,,,1.000,1.50,0.00,1.50,0.45,1.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 09:21,3-1349,Sale,Drinks fridge,10026,Dr Pepper 330ml,,,1.000,1.50,0.00,1.50,0.45,1.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 09:21,3-1349,Sale,Drinks fridge,10128,Trip,,,1.000,2.20,0.00,2.20,0.66,1.54,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
28/03/2026 09:21,3-1349,Sale,Hot Drinks - Tea,10250,Tea - 1 person,,,2.000,6.00,0.00,6.00,0.90,5.10,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
27/03/2026 15:19,3-1348,Sale,Bakes and Sweets,10237,Lemon crumble slice,,,1.000,3.80,0.00,3.80,1.22,2.58,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
27/03/2026 14:43,3-1347,Sale,Drinks fridge,10063,Water - sparkling,,,1.000,1.30,0.00,1.30,0.00,1.30,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
27/03/2026 14:42,3-1346,Sale,Penkey Indulgence,10262,Chai Latte,,,1.000,4.00,0.00,4.00,1.20,2.80,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
27/03/2026 14:42,3-1346,Sale,,10002,Apple crumble,,,1.000,3.80,0.00,3.80,0.00,3.80,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
27/03/2026 14:20,3-1345,Sale,Hot Drinks - Coffee,10242,Americano,,,1.000,3.00,0.00,3.00,0.45,2.55,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
27/03/2026 13:58,3-1344,Sale,Penkey Milkshakes,10276,Eton Mess,,,1.000,5.60,0.00,5.60,1.96,3.64,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
27/03/2026 13:58,3-1344,Sale,,10002,Apple crumble,,Whipped cream,1.000,4.30,0.00,4.30,0.00,4.30,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
27/03/2026 13:58,3-1344,Sale,Hot Drinks - Coffee,10246,Cappuccino 10oz,,,1.000,3.80,0.00,3.80,0.57,3.23,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
27/03/2026 13:58,3-1344,Sale,Add-ons,10293,Bacon/Sausage,,,2.000,2.00,0.00,2.00,0.60,1.40,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
27/03/2026 13:29,3-1343,Sale,Toasties,10226,"Ham, Cheese & Tomato",,,1.000,6.50,0.00,6.50,1.63,4.87,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
27/03/2026 13:29,3-1343,Sale,Hot Drinks - Coffee,10244,Latte 10oz,,,2.000,7.60,0.00,7.60,1.14,6.46,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
27/03/2026 13:16,3-1342,Sale,Hot Drinks - Tea,10250,Tea - 1 person,,,1.000,3.00,0.00,3.00,0.45,2.55,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
27/03/2026 13:15,3-1341,Sale,,10002,Apple crumble,,,1.000,4.30,0.00,4.30,0.00,4.30,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
27/03/2026 13:15,3-1341,Sale,Hot Drinks - Coffee,10244,Latte 10oz,,Salted caramel,1.000,4.30,0.00,4.30,0.57,3.73,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
27/03/2026 13:10,3-1340,Sale,Hot Drinks - Coffee,10244,Latte 10oz,,,1.000,3.80,0.00,3.80,0.57,3.23,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
27/03/2026 13:10,3-1340,Sale,Retail food,10166,Ginger beer,,,1.000,3.00,0.00,3.00,0.00,3.00,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
27/03/2026 13:10,3-1339,Sale,Penkey Meals,10228,Butter carrot soup + cheese toastie,,,1.000,7.95,0.00,7.95,2.39,5.56,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
27/03/2026 13:10,3-1339,Sale,Hot Drinks - Coffee,10244,Latte 10oz,,,1.000,3.80,0.00,3.80,0.57,3.23,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
27/03/2026 10:33,3-1338,Sale,Sandwiches,10213,Ham & Branston Pickle,,,1.000,5.00,0.00,5.00,1.25,3.75,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
27/03/2026 10:33,3-1338,Sale,Iced Drinks - Coffee,10266,Iced Latte,,,1.000,4.20,0.00,4.20,0.63,3.57,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
27/03/2026 10:29,3-1337,Sale,Drinks fridge,10128,Trip,,,1.000,2.20,0.00,2.20,0.66,1.54,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
27/03/2026 10:29,3-1337,Sale,Penkey Milkshakes,10278,Classic Vanilla,,,1.000,4.00,0.00,4.00,1.40,2.60,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
26/03/2026 17:24,3-1336,Sale,Retail food,10031,Cheese,,,1.000,3.00,0.00,3.00,0.00,3.00,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
26/03/2026 16:09,3-1335,Sale,Hot Drinks - Coffee,10244,Latte 10oz,,,1.000,3.80,0.00,3.80,0.57,3.23,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
26/03/2026 16:09,3-1335,Sale,Drinks fridge,10009,Rio,,,1.000,1.50,0.00,1.50,0.45,1.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
26/03/2026 16:09,3-1335,Sale,Add-ons,10288,Crisps,,,2.000,2.00,0.00,2.00,0.60,1.40,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
26/03/2026 16:09,3-1335,Sale,Bakes and Sweets,10236,brownie cake,,,1.000,4.00,0.00,4.00,1.28,2.72,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
26/03/2026 16:03,3-1334,Sale,Hot Baps,10220,"The Full Penkey - Homemade hog’s loaf, bacon, sausage & egg",,,2.000,17.00,0.00,17.00,4.26,12.74,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
26/03/2026 16:03,3-1334,Sale,Retail food,10031,Cheese,,,1.000,2.00,0.00,2.00,0.00,2.00,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
26/03/2026 15:53,3-1333,Sale,Hot Drinks - Tea,10250,Tea - 1 person,,,1.000,3.00,0.00,3.00,0.45,2.55,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
26/03/2026 15:30,3-1332,Sale,Retail food,10031,Cheese,,,1.000,5.00,0.00,5.00,0.00,5.00,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
26/03/2026 15:30,3-1332,Sale,Hot Drinks - Tea,10250,Tea - 1 person,,,1.000,3.00,0.00,3.00,0.45,2.55,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
26/03/2026 14:18,3-1331,Sale,Drinks fridge,10022,Pepsi max,,,2.000,3.00,0.00,3.00,0.90,2.10,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
26/03/2026 14:18,3-1331,Sale,Sandwiches,10217,"BLT with peppered mayo, local microgreens & tomatoes",,,1.000,6.00,0.00,6.00,1.50,4.50,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
26/03/2026 14:18,3-1331,Sale,Toasties,10226,"Ham, Cheese & Tomato",,,1.000,6.50,0.00,6.50,1.63,4.87,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
26/03/2026 12:03,3-1330,Sale,Bakes and Sweets,10236,brownie cake,,,1.000,4.00,0.00,4.00,1.28,2.72,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
26/03/2026 12:03,3-1330,Sale,Drinks fridge,10007,Coke 330ml,,,1.000,1.50,0.00,1.50,0.45,1.05,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
26/03/2026 11:58,3-1329,Sale,,10002,Apple crumble,,Whipped cream,1.000,4.30,0.00,4.30,0.00,4.30,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
26/03/2026 11:58,3-1329,Sale,Hot Drinks - Coffee,10242,Americano,,,1.000,3.00,0.00,3.00,0.45,2.55,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
26/03/2026 11:19,3-1328,Sale,Hot Drinks - Coffee,10245,Cappuccino 7oz (classico),,,1.000,3.60,0.00,3.60,0.54,3.06,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
26/03/2026 11:19,3-1328,Sale,Hot Drinks - Coffee,10244,Latte 10oz,,,1.000,3.80,0.00,3.80,0.57,3.23,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
26/03/2026 11:19,3-1328,Sale,Hot Drinks - Coffee,10242,Americano,,,1.000,3.00,0.00,3.00,0.45,2.55,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
26/03/2026 10:46,3-1327,Sale,Hot Drinks - Coffee,10241,Machhiato ( Double espresso with a dab of foam),,,1.000,2.80,0.00,2.80,0.42,2.38,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
25/03/2026 16:45,3-1326,Sale,Hot Drinks - Tea,10250,Tea - 1 person,,,1.000,3.00,0.00,3.00,0.45,2.55,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
25/03/2026 16:45,3-1326,Sale,Toasties,10225,Double Cheese,,,1.000,6.00,0.00,6.00,1.50,4.50,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
25/03/2026 16:43,3-1325,Sale,Snacks,10180,Sausage roll,,,1.000,4.50,0.00,4.50,1.35,3.15,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
25/03/2026 16:43,3-1325,Sale,Bakes and Sweets,10236,brownie cake,,,1.000,4.00,0.00,4.00,1.28,2.72,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
25/03/2026 16:43,3-1325,Sale,Penkey Indulgence,10263,Hot Chocolate - Penkey mix,,,2.000,7.60,0.00,7.60,2.28,5.32,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
25/03/2026 15:16,3-1324,Sale,Snacks,10180,Sausage roll,,,1.000,4.50,0.00,4.50,1.35,3.15,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
25/03/2026 14:58,3-1323,Sale,Hot Drinks - Coffee,10244,Latte 10oz,,,1.000,3.80,0.00,3.80,0.57,3.23,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
25/03/2026 14:58,3-1323,Sale,Hot Baps,10222,Bacon Bap,,,1.000,6.00,0.00,6.00,1.50,4.50,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
25/03/2026 13:46,3-1322,Sale,Hot Baps,10222,Bacon Bap,,,1.000,6.00,0.00,6.00,1.50,4.50,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
25/03/2026 13:46,3-1322,Sale,Hot Drinks - Tea,10250,Tea - 1 person,,,1.000,3.00,0.00,3.00,0.45,2.55,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
25/03/2026 13:10,3-1321,Sale,Hot Drinks - Coffee,10242,Americano,,,1.000,3.00,0.00,3.00,0.45,2.55,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
25/03/2026 13:01,3-1320,Sale,Hot Drinks - Tea,10250,Tea - 1 person,,,1.000,3.00,0.00,3.00,0.45,2.55,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
25/03/2026 13:01,3-1320,Sale,Bakes and Sweets,10237,Lemon crumble slice,,,1.000,3.80,0.00,3.80,1.22,2.58,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
25/03/2026 12:56,3-1319,Sale,,10002,Apple crumble,,Whipped cream,1.000,4.30,0.00,4.30,0.00,4.30,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
25/03/2026 12:56,3-1319,Sale,Hot Drinks - Coffee,10242,Americano,,,1.000,3.00,3.00,0.00,0.45,-0.45,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
25/03/2026 12:54,3-1318,Sale,Hot Drinks - Tea,10250,Tea - 1 person,,,1.000,3.00,0.00,3.00,0.45,2.55,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
25/03/2026 11:15,3-1317,Sale,Hot Drinks - Tea,10250,Tea - 1 person,,,1.000,3.00,0.00,3.00,0.45,2.55,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
25/03/2026 10:22,3-1316,Sale,Hot Drinks - Coffee,10244,Latte 10oz,,,1.000,3.80,0.00,3.80,0.57,3.23,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
23/03/2026 17:17,3-1315,Sale,Bakes and Sweets,10237,Lemon crumble slice,,,1.000,3.80,0.00,3.80,1.22,2.58,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
23/03/2026 17:17,3-1315,Sale,Hot Drinks - Coffee,10246,Cappuccino 10oz,,,1.000,3.80,0.00,3.80,0.57,3.23,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
23/03/2026 15:30,3-1314,Sale,Hot Drinks - Coffee,10244,Latte 10oz,,,1.000,3.80,0.00,3.80,0.57,3.23,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
23/03/2026 15:30,3-1314,Sale,Bakes and Sweets,10237,Lemon crumble slice,,,1.000,3.80,0.00,3.80,1.22,2.58,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
23/03/2026 15:12,3-1313,Sale,Sandwiches,10216,Chicken terrine with mayo & microgreens,,,1.000,5.50,0.00,5.50,1.38,4.12,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
23/03/2026 15:12,3-1313,Sale,Hot Drinks - Coffee,10244,Latte 10oz,,,1.000,3.80,0.00,3.80,0.57,3.23,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
23/03/2026 13:56,3-1312,Sale,Bakes and Sweets,10237,Lemon crumble slice,,,2.000,7.60,0.00,7.60,2.44,5.16,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
23/03/2026 13:53,3-1311,Sale,Hot Drinks - Tea,10254,Decaf One Tea - 1 person,,,1.000,3.00,0.00,3.00,0.45,2.55,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
23/03/2026 13:05,3-1310,Sale,Hot Baps,10223,Sausage Bap,,,1.000,6.00,0.00,6.00,1.50,4.50,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
23/03/2026 13:05,3-1310,Sale,Penkey Milkshakes,10278,Classic Vanilla,,,1.000,4.00,0.00,4.00,1.40,2.60,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
23/03/2026 12:46,3-1309,Sale,Hot Drinks - Coffee,10242,Americano,,,1.000,3.00,0.00,3.00,0.45,2.55,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
23/03/2026 12:46,3-1309,Sale,,10002,Apple crumble,,Whipped cream,1.000,4.30,0.00,4.30,0.00,4.30,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
23/03/2026 12:39,3-1308,Sale,Hot Drinks - Coffee,10244,Latte 10oz,,Vanilla,2.000,8.60,0.00,8.60,1.14,7.46,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
23/03/2026 12:39,3-1308,Sale,Retail food,10124,Hot honey nuts,,,1.000,5.95,0.00,5.95,1.79,4.16,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
23/03/2026 12:39,3-1308,Sale,Bakes and Sweets,10237,Lemon crumble slice,,,1.000,3.80,0.00,3.80,1.22,2.58,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
23/03/2026 12:14,3-1307,Sale,Hot Drinks - Coffee,10248,Flat white,,,1.000,3.50,0.00,3.50,0.53,2.97,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
23/03/2026 12:14,3-1307,Sale,Hot Drinks - Coffee,10244,Latte 10oz,,,1.000,3.80,0.00,3.80,0.57,3.23,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
23/03/2026 12:14,3-1307,Sale,Snacks,10025,Biscuits,,,2.000,2.00,0.00,2.00,0.60,1.40,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
23/03/2026 11:45,3-1306,Sale,Snacks,10202,Crisps,,,1.000,1.00,0.00,1.00,0.00,1.00,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
23/03/2026 11:45,3-1305,Sale,Hot Drinks - Coffee,10244,Latte 10oz,,,1.000,3.80,0.00,3.80,0.57,3.23,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
23/03/2026 11:45,3-1305,Sale,Snacks,10180,Sausage roll,,,2.000,9.00,0.00,9.00,2.70,6.30,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
23/03/2026 10:46,3-1304,Sale,Drinks fridge,10128,Trip,,,1.000,2.20,0.00,2.20,0.66,1.54,0.00,"Amandas new phone ",Penkey Coffee and Gifts,Owner,,,,Closed
